network_id	combined_score_step2	Atlas	Direct	PKN_filtering	Connect_all	Layer_types	Carnival_types	Steps_numbers	TopDown	Max_length1	Max_length1-2	Max_length1-3	Keep_only_connected	PKN_time	CARNIVAL_time	nodes	edges	n_components	clust_coeff	diameter	power_law_fit	longest_path_AMPK	longest_path_MTOR	longest_path_Perturbation	quantified_edges	significant_edges	carnival	computation_time	Precision	Recall	RMSE	tp	fp	fn	tn	normalized_time	norm_diam	nodes_norm	edges_norm	quant_ratio	nod_edg	sign_ratio
Network3520	1.0514973246356705	FALSE	FALSE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	4;2;FALSE	NA	64.80000000000001	13.06	89	166	1	0.081	19	0.086	13	6	NA	29	19	vanilla_one_step	77.86000000000001	0.84	0.47	81.15125578689138	31	3	18	31	0.05532462180156752	0.7916666666666666	0.5493827160493827	0.2181340341655716	0.1144578313253012	0.536144578313253	0.1144578313253012
Network998	1.0506888133812602	FALSE	TRUE	FALSE	TRUE	two	vanilla	two_step	NA	NA	4;2	NA	NA	18.51	21.12	106	212	1	0.049	21	0.082	10	12	NA	40	26	vanilla_two_step	39.63	0.82	0.41	84.98365855987974	31	3	20	31	0.02815970667860417	0.875	0.654320987654321	0.278580814717477	0.12264150943396226	0.5	0.12264150943396226
Network3974	1.0485394873927598	FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	2;4;FALSE	NA	75.55	115.6	117	318	1	0.068	20	0.076	11	8	NA	68	42	vanilla_three_step	191.15	0.8	0.47	92.03944089658278	30	4	18	30	0.13582457561481673	0.8333333333333334	0.7222222222222222	0.4178712220762155	0.1320754716981132	0.3679245283018868	0.1320754716981132
Network3894	1.048521012692441	FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	1;4;FALSE	NA	76.23	115.05	117	318	1	0.068	20	0.076	11	8	NA	68	42	vanilla_three_step	191.28	0.8	0.47	92.03944089658278	30	4	18	30	0.13591694911641194	0.8333333333333334	0.7222222222222222	0.4178712220762155	0.1320754716981132	0.3679245283018868	0.1320754716981132
Network1680	1.047779160290887	FALSE	FALSE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	4;4	NA	NA	29.06	24.47	114	207	1	0.096	18	0.063	13	7	NA	33	25	vanilla_one_step	53.53	0.8	0.47	90.13878188659972	30	4	18	30	0.03803656569532377	0.75	0.7037037037037037	0.2720105124835742	0.12077294685990338	0.5507246376811594	0.12077294685990338
Network1436	1.0464009671103995	FALSE	FALSE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	1;4	NA	NA	23.56	7.68	54	115	1	0.14	14	0.058	2	12	NA	15	12	vanilla_one_step	31.24	0.89	0.5	64.88856845230501	32	2	17	32	0.022198062998728087	0.5833333333333334	0.3333333333333333	0.15111695137976347	0.10434782608695652	0.4695652173913043	0.10434782608695652
Network1318	1.0405235922584066	FALSE	TRUE	FALSE	TRUE	two	vanilla	two_step	NA	NA	4;3	NA	NA	22.91	57.6	107	215	1	0.048	21	0.085	10	12	NA	40	26	vanilla_two_step	80.51	0.82	0.41	84.98365855987974	31	3	20	31	0.05720762010331622	0.875	0.6604938271604939	0.28252299605781866	0.12093023255813952	0.4976744186046512	0.12093023255813953
Network1586	1.0381675328973292	FALSE	TRUE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	3;4	NA	NA	23.19	100.2	100	221	1	0.102	20	0.079	11	6	NA	36	23	vanilla_one_step	123.39	0.76	0.47	97.59000729485332	29	5	18	29	0.08767666432180087	0.8333333333333334	0.6172839506172839	0.290407358738502	0.10407239819004524	0.45248868778280543	0.10407239819004525
Network3250	1.0354031808329782	FALSE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	1;2;FALSE	NA	56.88	10.06	69	191	1	0.125	15	0.066	14	3	NA	41	29	vanilla_three_step	66.94	0.88	0.44	73.1207788606888	32	2	19	32	0.04756524766756909	0.625	0.42592592592592593	0.25098554533508544	0.1518324607329843	0.3612565445026178	0.1518324607329843
Network3254	1.034580346103384	FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	1;2;FALSE	NA	61.94	10.79	69	191	1	0.125	15	0.066	14	3	NA	41	29	vanilla_three_step	72.72999999999999	0.88	0.44	73.1207788606888	32	2	19	32	0.05167942131554077	0.625	0.42592592592592593	0.25098554533508544	0.1518324607329843	0.3612565445026178	0.1518324607329843
Network4066	1.0324751105090686	FALSE	TRUE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;4;FALSE	NA	69.6	74.4	99	220	1	0.104	20	0.083	11	6	NA	36	23	vanilla_one_step	144	0.76	0.47	97.59000729485332	29	5	18	29	0.10232141715162756	0.8333333333333334	0.6111111111111112	0.2890932982917214	0.10454545454545454	0.45	0.10454545454545454
Network610	1.0321976323044117	FALSE	TRUE	TRUE	TRUE	two	vanilla	three_step	NA	NA	3;1	NA	NA	12.89	5.77	63	124	1	0.104	16	0.06	14	7	NA	26	16	vanilla_three_step	18.66	0.88	0.41	72.41643891410293	32	2	20	32	0.013259150305898405	0.6666666666666666	0.3888888888888889	0.16294349540078842	0.12903225806451613	0.5080645161290323	0.12903225806451613
Network3252	1.0313002987039288	FALSE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	1;2;FALSE	NA	58.39	10.01	70	192	1	0.128	15	0.071	14	3	NA	41	29	vanilla_three_step	68.4	0.88	0.44	73.1207788606888	32	2	19	32	0.048602673147023094	0.625	0.43209876543209874	0.25229960578186594	0.15104166666666666	0.3645833333333333	0.15104166666666666
Network1414	1.0274641763379695	FALSE	TRUE	FALSE	TRUE	two	vanilla	three_step	NA	NA	1;4	NA	NA	26.37	114.28	109	280	1	0.071	20	0.104	11	8	NA	55	36	vanilla_three_step	140.65	0.8	0.47	92.03944089658278	30	4	18	30	0.09994102307205845	0.8333333333333334	0.6728395061728395	0.3679369250985545	0.12857142857142856	0.3892857142857143	0.12857142857142856
Network3256	1.0268955991001936	FALSE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	1;2;FALSE	NA	63.36	10.67	70	191	1	0.122	15	0.072	14	3	NA	41	29	vanilla_three_step	74.03	0.88	0.44	73.1207788606888	32	2	19	32	0.05260315633149297	0.625	0.43209876543209874	0.25098554533508544	0.1518324607329843	0.36649214659685864	0.1518324607329843
Network2776	1.0223989378433784	FALSE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;4;TRUE	NA	45.49	127.19	100	246	1	0.07	19	0.088	4	8	NA	53	34	vanilla_three_step	172.68	0.8	0.47	90.75302260041322	30	4	18	30	0.12270043273432671	0.7916666666666666	0.6172839506172839	0.3232588699080158	0.13821138211382114	0.4065040650406504	0.13821138211382114
Network3192	1.021507871449676	FALSE	FALSE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;1;FALSE	NA	56.1	7.21	84	198	1	0.127	15	0.051	14	8	NA	34	20	vanilla_one_step	63.31	0.84	0.47	74.14226880391382	31	3	18	31	0.04498589527687181	0.625	0.5185185185185185	0.26018396846254926	0.101010101010101	0.42424242424242425	0.10101010101010101
Network1424	1.0211684821612557	FALSE	FALSE	FALSE	FALSE	two	vanilla	three_step	NA	NA	1;4	NA	NA	26.53	24.01	62	114	1	0.078	16	0.096	2	11	NA	19	13	vanilla_three_step	50.540000000000006	0.89	0.5	65.89465276604692	32	2	17	32	0.03591197515863373	0.6666666666666666	0.382716049382716	0.1498028909329829	0.11403508771929824	0.543859649122807	0.11403508771929824
Network1339	1.0210064717889757	TRUE	FALSE	TRUE	FALSE	two	vanilla	three_step	NA	NA	4;3	NA	NA	31.49	121.51	131	367	1	0.047	20	0.051	11	6	NA	58	43	vanilla_three_step	153	0.78	0.41	96.28866066593464	30	4	20	30	0.10871650572360428	0.8333333333333334	0.808641975308642	0.48226018396846254	0.11716621253405994	0.3569482288828338	0.11716621253405994
Network1040	1.0209515620579295	FALSE	FALSE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	4;2	NA	NA	19.11	19.09	113	213	1	0.073	15	0.061	8	6	NA	39	27	vanilla_one_step	38.2	0.85	0.5	79.12142566966295	31	3	17	31	0.027143598161056756	0.625	0.6975308641975309	0.27989487516425754	0.1267605633802817	0.5305164319248826	0.1267605633802817
Network1590	1.0206631581026315	FALSE	TRUE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	3;4	NA	NA	26.47	194.4	106	229	1	0.099	22	0.101	13	7	NA	36	23	vanilla_one_step	220.87	0.75	0.44	100.62305898749054	29	5	19	29	0.15694257921027763	0.9166666666666666	0.654320987654321	0.3009198423127464	0.10043668122270742	0.462882096069869	0.10043668122270742
Network1334	1.0185102808661997	FALSE	TRUE	FALSE	TRUE	two	vanilla	three_step	NA	NA	4;3	NA	NA	23.26	56.24	114	266	1	0.065	18	0.066	10	7	NA	52	39	vanilla_three_step	79.5	0.79	0.44	93.77902027619425	30	4	19	30	0.05648994905246105	0.75	0.7037037037037037	0.3495400788436268	0.14661654135338345	0.42857142857142855	0.14661654135338345
Network4146	1.0158466026463768	FALSE	TRUE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;4;FALSE	NA	69	214.8	106	258	1	0.1	20	0.072	9	18	NA	41	24	vanilla_one_step	283.8	0.76	0.47	91.40412619632818	29	5	18	29	0.20165845963633264	0.8333333333333334	0.654320987654321	0.33902759526938236	0.09302325581395347	0.4108527131782946	0.09302325581395349
Network4038	1.015744201873726	FALSE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	3;4;FALSE	NA	76.87	74.18	105	244	1	0.068	19	0.085	16	11	NA	50	28	vanilla_two_step	151.05	0.8	0.47	90.13878188659972	30	4	18	30	0.10733090319967599	0.7916666666666666	0.6481481481481481	0.32063074901445465	0.11475409836065574	0.430327868852459	0.11475409836065574
Network1912	1.0145859222928584	FALSE	FALSE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;1;TRUE	NA	39.49	6.96	84	196	1	0.123	14	0.038	12	8	NA	34	20	vanilla_one_step	46.45	0.84	0.47	74.14226880391382	31	3	18	31	0.03300576268536875	0.5833333333333334	0.5185185185185185	0.2575558475689882	0.1020408163265306	0.42857142857142855	0.10204081632653061
Network3432	1.0143969136437516	FALSE	FALSE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;2;FALSE	NA	65.4	5.08	67	115	1	0.076	15	0.075	14	13	NA	26	17	vanilla_one_step	70.48	0.85	0.5	77.45966692414834	31	3	17	31	0.0500806491725466	0.625	0.41358024691358025	0.15111695137976347	0.14782608695652175	0.5826086956521739	0.14782608695652175
Network2136	1.0118894207120606	FALSE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	37.27	10.32	72	142	1	0.074	14	0.066	13	11	NA	33	23	vanilla_three_step	47.59	0.85	0.5	77.66112283504533	31	3	17	31	0.033815807237819136	0.5833333333333334	0.4444444444444444	0.18659658344283836	0.1619718309859155	0.5070422535211268	0.1619718309859155
Network3516	1.0094879591068162	FALSE	FALSE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	4;2;FALSE	NA	58.72	3.45	83	147	1	0.081	18	0.07	11	11	NA	26	17	vanilla_one_step	62.17	0.82	0.41	84.01680504168058	31	3	20	31	0.04417585072442143	0.75	0.5123456790123457	0.19316688567674112	0.11564625850340136	0.564625850340136	0.11564625850340136
Network1420	1.0093148996581107	FALSE	FALSE	TRUE	FALSE	two	vanilla	three_step	NA	NA	1;4	NA	NA	23.3	14.27	59	106	1	0.082	16	0.116	2	11	NA	19	13	vanilla_three_step	37.57	0.89	0.5	64.88856845230501	32	2	17	32	0.026695941961018384	0.6666666666666666	0.36419753086419754	0.1392904073587385	0.12264150943396226	0.5566037735849056	0.12264150943396226
Network1484	1.0090868453988295	FALSE	FALSE	TRUE	FALSE	two	vanilla	two_step	NA	NA	2;4	NA	NA	23.54	24.63	89	185	1	0.042	21	0.09	4	8	NA	26	12	vanilla_two_step	48.17	0.82	0.41	84.98365855987974	31	3	20	31	0.03422793516801319	0.875	0.5493827160493827	0.24310118265440211	0.06486486486486487	0.4810810810810811	0.06486486486486487
Network614	1.0070156699654664	FALSE	TRUE	FALSE	TRUE	two	vanilla	three_step	NA	NA	3;1	NA	NA	13.94	6.4	65	128	1	0.102	15	0.065	13	7	NA	27	17	vanilla_three_step	20.34	0.88	0.41	72.41643891410293	32	2	20	32	0.014452900172667392	0.625	0.4012345679012346	0.16819973718791065	0.1328125	0.5078125	0.1328125
Network1256	1.0065928490338223	FALSE	FALSE	FALSE	TRUE	two	vanilla	three_step	NA	NA	3;3	NA	NA	23.92	78.27	107	260	1	0.065	18	0.041	17	7	NA	56	31	vanilla_three_step	102.19	0.78	0.41	95.45596945850562	30	4	20	30	0.07261267790781124	0.75	0.6604938271604939	0.3416557161629435	0.11923076923076924	0.4115384615384615	0.11923076923076924
Network612	1.0060084526829427	FALSE	FALSE	TRUE	TRUE	two	vanilla	three_step	NA	NA	3;1	NA	NA	13.19	5.85	65	140	1	0.101	15	0.06	13	7	NA	29	17	vanilla_three_step	19.04	0.88	0.41	72.2841614740048	32	2	20	32	0.013529165156715199	0.625	0.4012345679012346	0.1839684625492773	0.12142857142857144	0.4642857142857143	0.12142857142857143
Network1556	1.0001516187724688	FALSE	FALSE	TRUE	TRUE	two	vanilla	two_step	NA	NA	3;4	NA	NA	23.68	74.87	99	221	1	0.061	19	0.086	12	7	NA	45	26	vanilla_two_step	98.55	0.76	0.47	89.18825850158447	29	5	18	29	0.07002621986314511	0.7916666666666666	0.6111111111111112	0.290407358738502	0.1176470588235294	0.4479638009049774	0.11764705882352941
Network2754	0.9975337383775859	FALSE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	3;4;TRUE	NA	37.94	22.42	83	194	1	0.067	16	0.055	9	11	NA	40	23	vanilla_two_step	60.36	0.83	0.44	81.64965809277261	31	3	19	31	0.042889727356057214	0.6666666666666666	0.5123456790123457	0.25492772667542707	0.11855670103092784	0.4278350515463918	0.11855670103092783
Network1561	0.995955888445767	TRUE	TRUE	TRUE	FALSE	two	vanilla	two_step	NA	NA	3;4	NA	NA	33.36	75.48	114	257	1	0.046	17	0.043	8	9	NA	44	32	vanilla_two_step	108.84	0.82	0.41	84.01680504168058	31	3	20	31	0.07733793779710517	0.7083333333333334	0.7037037037037037	0.33771353482260186	0.1245136186770428	0.44357976653696496	0.1245136186770428
Network1506	0.9955638336424293	FALSE	TRUE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	2;4	NA	NA	22.71	90.6	93	225	1	0.115	21	0.105	11	17	NA	37	21	vanilla_one_step	113.31	0.71	0.44	106.90449676496976	28	6	19	28	0.08051416512118693	0.875	0.5740740740740741	0.2956636005256242	0.09333333333333334	0.4133333333333334	0.09333333333333334
Network1622	0.9953603414971196	FALSE	TRUE	FALSE	TRUE	two	inverse	NA	NA	NA	4;4	NA	NA	27.65	175.8	127	233	1	0.09	22	0.067	9	10	21	39	27	inverse	203.45	0.71	0.35	110.63985028274504	29	5	22	29	0.14456452999651823	0.9166666666666666	0.7839506172839507	0.3061760840998686	0.11587982832618024	0.5450643776824035	0.11587982832618025
Network437	0.9953001087771225	TRUE	TRUE	FALSE	TRUE	one	vanilla	two_step	NA	4	NA	NA	NA	4.94	114.55	122	422	1	0.081	19	0.07	1	6	NA	63	43	vanilla_two_step	119.49	0.78	0.41	95.75460534326506	30	4	20	30	0.08490545927394427	0.7916666666666666	0.7530864197530864	0.5545335085413929	0.1018957345971564	0.2890995260663507	0.1018957345971564
Network2798	0.9944636358930021	FALSE	TRUE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;4;TRUE	NA	43.84	11.78	82	154	1	0.054	20	0.105	11	12	NA	26	15	vanilla_one_step	55.620000000000005	0.82	0.41	84.01680504168058	31	3	20	31	0.03952164737481614	0.8333333333333334	0.5061728395061729	0.202365308804205	0.0974025974025974	0.5324675324675324	0.09740259740259741
Network1252	0.9931228737473736	FALSE	FALSE	TRUE	TRUE	two	vanilla	three_step	NA	NA	3;3	NA	NA	21.06	59.74	106	303	1	0.083	18	0.063	17	7	NA	59	34	vanilla_three_step	80.8	0.78	0.41	94.76425042121494	30	4	20	30	0.05741368406841324	0.75	0.654320987654321	0.3981603153745073	0.1122112211221122	0.34983498349834985	0.11221122112211221
Network3727	0.992440056483032	TRUE	FALSE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	102.83	45.87	105	339	1	0.062	18	0.062	9	6	NA	50	37	vanilla_two_step	148.7	0.82	0.41	85.78392829045063	31	3	20	31	0.10566107451699316	0.75	0.6481481481481481	0.4454664914586071	0.10914454277286136	0.30973451327433627	0.10914454277286136
Network1440	0.9921160277161108	FALSE	FALSE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	1;4	NA	NA	27.47	31.19	57	126	1	0.138	13	0.082	2	12	NA	15	12	vanilla_one_step	58.66	0.89	0.5	65.89465276604692	32	2	17	32	0.0416817661813505	0.5416666666666666	0.35185185185185186	0.16557161629434955	0.09523809523809525	0.4523809523809524	0.09523809523809523
Network1408	0.991901120318999	FALSE	FALSE	FALSE	FALSE	two	vanilla	two_step	NA	NA	1;4	NA	NA	26.65	23.76	72	164	1	0.068	16	0.109	13	11	NA	25	15	vanilla_two_step	50.41	0.89	0.5	66.58437904016033	32	2	17	32	0.035819601657038506	0.6666666666666666	0.4444444444444444	0.21550591327201052	0.09146341463414634	0.4390243902439024	0.09146341463414634
Network1558	0.9912287452125655	FALSE	TRUE	FALSE	TRUE	two	vanilla	two_step	NA	NA	3;4	NA	NA	26.86	140.41	105	248	1	0.065	18	0.05	12	7	NA	52	31	vanilla_two_step	167.26999999999998	0.75	0.44	91.93683131575152	29	5	19	29	0.1188562739371718	0.75	0.6481481481481481	0.32588699080157685	0.125	0.4233870967741936	0.125
Network1596	0.9896235397419019	FALSE	FALSE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	3;4	NA	NA	24.03	44.43	92	173	1	0.086	18	0.097	7	16	NA	21	15	vanilla_one_step	68.46000000000001	0.8	0.47	89.44271909999159	30	4	18	30	0.04864530707083627	0.75	0.5679012345679012	0.22733245729303547	0.08670520231213873	0.5317919075144508	0.08670520231213873
Network3725	0.9893456033847976	TRUE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	3;3;FALSE	NA	99.53	61.26	105	347	1	0.062	18	0.065	9	6	NA	52	39	vanilla_two_step	160.79	0.82	0.41	85.85521327827928	31	3	20	31	0.11425181016534856	0.75	0.6481481481481481	0.4559789750328515	0.11239193083573489	0.3025936599423631	0.11239193083573487
Network3484	0.9890615952758188	FALSE	FALSE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	4;2;FALSE	NA	59.47	6.21	86	166	1	0.066	17	0.061	11	9	NA	30	19	vanilla_two_step	65.67999999999999	0.82	0.41	84.01680504168058	31	3	20	31	0.04666993526749234	0.7083333333333334	0.5308641975308642	0.2181340341655716	0.1144578313253012	0.5180722891566265	0.1144578313253012
Network1572	0.9888675502433585	FALSE	FALSE	TRUE	TRUE	two	vanilla	three_step	NA	NA	3;4	NA	NA	24.06	102	110	281	1	0.068	17	0.064	9	6	NA	56	38	vanilla_three_step	126.06	0.76	0.47	89.43676346498071	29	5	18	29	0.08957387393148729	0.7083333333333334	0.6790123456790124	0.3692509855453351	0.13523131672597866	0.3914590747330961	0.13523131672597866
Network3492	0.987955359267758	FALSE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	4;2;FALSE	NA	59.1	12.62	89	211	1	0.108	17	0.089	10	10	NA	43	27	vanilla_three_step	71.72	0.79	0.44	92.12405823270684	30	4	19	30	0.050961750264685614	0.7083333333333334	0.5493827160493827	0.27726675427069647	0.12796208530805686	0.4218009478672986	0.12796208530805686
Network1673	0.9874068584684759	TRUE	TRUE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	4;4	NA	NA	35.22	187.8	102	218	1	0.084	18	0.064	11	8	NA	36	31	vanilla_one_step	223.02	0.78	0.41	95.01461875826148	30	4	20	30	0.15847029481358318	0.75	0.6296296296296297	0.2864651773981603	0.14220183486238533	0.4678899082568808	0.14220183486238533
Network997	0.98738584462371	TRUE	TRUE	FALSE	TRUE	two	vanilla	two_step	NA	NA	4;2	NA	NA	27.51	371.59	142	504	1	0.073	24	0.092	23	7	NA	78	50	vanilla_two_step	399.1	0.72	0.38	106.96027299890366	29	5	21	29	0.28358664989732335	1	0.8765432098765432	0.6622864651773982	0.0992063492063492	0.28174603174603174	0.0992063492063492
Network1566	0.9872338952669856	FALSE	TRUE	FALSE	FALSE	two	vanilla	two_step	NA	NA	3;4	NA	NA	26.99	55.6	111	230	1	0.048	20	0.078	11	7	NA	37	19	vanilla_two_step	82.59	0.75	0.44	94.33371613585464	29	5	19	29	0.05868559612883972	0.8333333333333334	0.6851851851851852	0.30223390275952694	0.08260869565217391	0.4826086956521739	0.08260869565217391
Network2690	0.9865106876361107	FALSE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	2;4;TRUE	NA	18.66	32.48	76	194	1	0.074	15	0.07	4	6	NA	39	23	vanilla_three_step	51.14	0.84	0.47	80.2044171976313	31	3	18	31	0.036338314396765506	0.625	0.4691358024691358	0.25492772667542707	0.11855670103092784	0.3917525773195876	0.11855670103092783
Network2120	0.985699886872626	FALSE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	3;2;TRUE	NA	37.54	8.23	74	159	1	0.077	14	0.079	13	13	NA	35	21	vanilla_two_step	45.77	0.85	0.5	77.66112283504533	31	3	17	31	0.03252257821548606	0.5833333333333334	0.4567901234567901	0.20893561103810776	0.1320754716981132	0.46540880503144655	0.1320754716981132
Network2445	0.9853764962817501	TRUE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	3;3;TRUE	NA	75.07	63.5	103	328	1	0.063	17	0.052	9	6	NA	49	37	vanilla_two_step	138.57	0.82	0.41	85.89186087578894	31	3	20	31	0.09846304704653493	0.7083333333333334	0.6358024691358025	0.43101182654402104	0.11280487804878048	0.31402439024390244	0.11280487804878049
Network1163	0.9842180183712893	TRUE	FALSE	TRUE	FALSE	two	vanilla	two_step	NA	NA	2;3	NA	NA	29.89	48.51	89	253	1	0.059	15	0.08	7	5	NA	40	27	vanilla_two_step	78.4	0.89	0.47	76.39117168306238	32	2	18	32	0.055708327115886115	0.625	0.5493827160493827	0.3324572930354796	0.1067193675889328	0.35177865612648224	0.1067193675889328
Network2214	0.9839794110217748	FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	43.14	15.27	93	226	1	0.074	16	0.055	3	8	NA	43	28	vanilla_three_step	58.41	0.79	0.44	86.51809126974003	30	4	19	30	0.041504124832128925	0.6666666666666666	0.5740740740740741	0.29697766097240474	0.12389380530973453	0.41150442477876104	0.12389380530973451
